timestamp,frame_id,object_type,confidence,x1,y1,x2,y2
0.0,0,car,0.8274,296.8,197.5,418.6,305.3
0.0,0,car,0.7895,348.8,50.5,453.9,136.8
0.0,0,car,0.7876,494.6,147.2,615.8,245.3
0.0,0,car,0.7851,580.3,122.9,696.3,214.7
0.0,0,car,0.6581,467.2,46.3,580.2,137.9
0.0,0,car,0.5656,260.9,277.0,374.0,388.6
0.0,0,car,0.469,256.4,0.6,361.1,60.7
0.0,0,car,0.4305,1085.8,155.5,1188.8,236.0
0.0,0,car,0.3761,373.7,0.0,475.3,61.3
0.417,10,car,0.8216,378.3,72.8,484.8,160.6
0.417,10,car,0.7811,296.4,197.2,419.4,305.2
0.417,10,car,0.7761,494.7,147.5,615.0,245.6
0.417,10,car,0.771,578.7,122.3,696.1,214.7
0.417,10,car,0.689,267.0,2.0,365.2,71.5
0.417,10,car,0.6844,124.5,63.4,227.8,146.9
0.417,10,car,0.5793,462.0,47.4,580.8,136.9
0.417,10,car,0.552,262.3,277.4,373.0,387.8
0.417,10,car,0.2989,1087.8,156.6,1189.4,236.5
0.834,20,car,0.8313,298.1,194.6,419.4,304.7
0.834,20,car,0.8217,377.0,70.6,484.9,160.5
0.834,20,car,0.8064,495.1,149.8,615.8,246.1
0.834,20,car,0.7706,578.5,122.1,697.0,215.8
0.834,20,car,0.7307,184.9,113.0,292.0,202.7
0.834,20,car,0.7214,274.8,4.6,371.7,77.7
0.834,20,car,0.6782,262.4,274.5,373.5,387.6
0.834,20,car,0.6007,463.4,45.9,579.9,137.5
0.834,20,car,0.4241,1085.6,155.4,1189.9,236.3
0.834,20,car,0.4068,1138.1,237.6,1236.9,361.4
0.834,20,car,0.3481,66.9,110.5,179.2,196.1
0.834,20,car,0.2779,372.1,0.4,476.1,64.3
0.834,20,truck,0.2548,1138.2,238.5,1236.5,361.4
1.251,30,car,0.8088,376.8,70.0,485.4,161.0
1.251,30,car,0.7991,495.2,149.4,616.0,246.4
1.251,30,car,0.7655,578.9,122.7,696.3,214.1
1.251,30,car,0.7618,296.5,195.0,419.1,304.0
1.251,30,car,0.7545,278.6,6.0,376.9,82.8
1.251,30,car,0.7449,183.3,112.1,292.2,205.5
1.251,30,car,0.7436,263.6,274.7,373.6,387.2
1.251,30,car,0.6398,463.0,45.9,580.0,137.7
1.251,30,car,0.3621,371.4,0.7,475.9,64.4
1.251,30,car,0.3345,122.4,167.4,253.7,267.3
1.251,30,car,0.3267,1085.1,154.6,1189.8,237.1
1.668,40,car,0.8107,604.1,219.9,732.8,329.5
1.668,40,car,0.8039,531.6,90.9,651.0,186.9
1.668,40,car,0.7981,391.8,78.9,499.6,168.7
1.668,40,car,0.7878,329.0,220.1,458.7,335.3
1.668,40,car,0.7775,387.6,396.3,527.1,516.4
1.668,40,car,0.7587,203.3,132.2,314.3,224.5
1.668,40,car,0.6911,285.6,11.7,385.1,89.1
1.668,40,car,0.6686,810.2,271.5,951.8,382.3
1.668,40,car,0.659,392.5,0.0,494.0,74.7
1.668,40,car,0.4514,1084.9,155.5,1189.7,236.1
1.668,40,car,0.3421,125.5,170.8,246.6,267.2
1.668,40,truck,0.335,811.2,271.4,952.4,381.9
2.085,50,car,0.7448,780.8,359.6,929.4,482.6
2.085,50,car,0.7291,446.3,339.7,578.6,459.1
2.085,50,car,0.6526,462.2,43.2,569.7,123.2
2.085,50,car,0.6077,702.1,193.4,832.8,302.8
2.085,50,car,0.5669,1126.6,490.5,1275.1,606.9
2.085,50,car,0.5554,515.0,532.0,669.6,677.3
2.085,50,car,0.4998,514.3,172.3,643.1,274.8
2.085,50,car,0.4899,1085.0,155.8,1189.4,236.1
2.085,50,truck,0.4055,514.2,532.4,670.3,677.9
2.503,60,car,0.664,478.1,345.7,633.1,480.6
2.503,60,car,0.6589,362.1,58.8,513.2,148.3
2.503,60,car,0.6448,143.8,48.8,237.8,130.9
2.503,60,car,0.5948,1123.4,482.9,1277.8,599.7
2.503,60,car,0.5082,684.4,293.9,823.0,403.3
2.503,60,car,0.4335,1085.5,155.2,1189.2,237.0
2.503,60,car,0.3568,671.5,191.9,785.1,274.3
2.503,60,car,0.296,1.2,4.1,88.6,100.7
2.503,60,car,0.2877,682.9,293.1,868.9,411.4
2.92,70,car,0.7847,343.4,41.5,451.4,126.1
2.92,70,car,0.5936,520.8,164.6,639.9,261.3
2.92,70,car,0.4648,1162.4,518.5,1266.3,604.5
2.92,70,car,0.399,503.4,52.6,584.0,121.8
2.92,70,car,0.3764,1037.4,545.0,1191.2,654.6
2.92,70,car,0.2759,1085.6,154.7,1189.3,236.7
3.337,80,car,0.7005,573.7,110.8,672.1,192.7
3.337,80,car,0.6278,602.4,250.1,741.4,371.9
3.337,80,car,0.616,1085.4,156.2,1189.4,236.2
3.337,80,car,0.587,350.0,66.8,499.3,148.3
3.337,80,car,0.5752,829.7,286.6,970.1,405.1
3.337,80,car,0.4344,1220.7,206.3,1279.6,262.9
3.337,80,car,0.3296,1101.9,581.3,1192.9,659.2
3.337,80,truck,0.2971,828.9,287.8,970.6,406.2
3.337,80,car,0.2746,1175.6,154.8,1222.7,187.8
3.754,90,car,0.6484,1180.0,202.1,1278.8,290.8
3.754,90,car,0.6318,620.9,249.3,753.1,346.2
3.754,90,car,0.6236,288.7,11.4,403.6,104.3
3.754,90,car,0.5817,1087.7,156.1,1188.5,236.3
3.754,90,car,0.5615,416.2,330.6,537.5,440.5
3.754,90,car,0.3424,1175.5,155.3,1219.9,187.3
3.754,90,car,0.2702,1179.5,526.4,1278.3,607.7
4.171,100,car,0.7837,642.6,187.9,778.7,292.5
4.171,100,car,0.6034,845.6,392.9,1014.9,530.3
4.171,100,car,0.5325,419.9,319.5,545.3,441.0
4.171,100,car,0.5176,1089.3,156.4,1188.5,235.2
4.171,100,car,0.5017,1179.8,201.8,1276.5,290.0
4.171,100,bus,0.4527,399.4,467.3,491.2,623.6
4.171,100,car,0.4263,399.9,467.7,491.8,623.4
4.171,100,car,0.3527,1175.4,154.6,1218.8,186.3
4.588,110,car,0.7401,811.0,298.2,962.8,420.8
4.588,110,car,0.6612,371.1,45.6,466.5,114.6
4.588,110,car,0.6517,253.3,145.2,369.0,252.5
4.588,110,car,0.6058,1088.7,156.3,1188.9,235.2
4.588,110,car,0.5797,1179.6,201.7,1277.4,291.0
4.588,110,car,0.543,400.8,319.6,533.2,435.8
4.588,110,truck,0.4389,564.4,105.8,701.0,221.0
4.588,110,car,0.3104,1175.4,154.6,1218.9,186.5
5.005,120,car,0.5819,1179.8,202.3,1277.7,291.0
5.005,120,car,0.568,1088.5,156.1,1188.7,235.1
5.005,120,truck,0.5277,800.3,321.9,930.1,433.9
5.005,120,car,0.4973,800.5,322.2,930.1,434.0
5.005,120,car,0.3464,1175.4,154.1,1220.3,187.1
5.422,130,car,0.7906,598.3,229.8,725.0,332.6
5.422,130,car,0.6545,590.2,135.7,704.9,223.9
5.422,130,car,0.6156,328.6,11.7,430.4,99.1
5.422,130,car,0.605,1088.8,156.6,1188.9,235.4
5.422,130,car,0.6035,1179.7,201.8,1277.7,290.5
5.422,130,car,0.5989,289.6,186.2,400.0,284.3
5.422,130,truck,0.5391,287.3,331.4,413.4,460.3
5.422,130,car,0.3409,1175.7,154.5,1219.0,186.7
5.422,130,car,0.283,26.5,72.4,175.9,175.7
5.839,140,car,0.73,593.3,132.3,703.7,214.1
5.839,140,car,0.6707,612.3,228.2,737.7,328.2
5.839,140,car,0.5969,372.6,263.2,480.0,347.6
5.839,140,car,0.5873,1089.2,156.6,1188.5,235.1
5.839,140,car,0.5231,1179.9,202.9,1277.5,289.6
5.839,140,bus,0.4474,379.0,457.0,475.8,602.5
5.839,140,car,0.3712,1175.8,154.5,1219.1,186.5
5.839,140,person,0.3574,1037.3,408.2,1060.4,457.8
5.839,140,person,0.295,1044.4,415.0,1088.0,462.2
6.256,150,car,0.6444,368.4,1.2,476.5,77.3
6.256,150,car,0.6408,1087.8,155.6,1189.2,236.1
6.256,150,car,0.5898,1179.8,200.5,1278.6,289.0
6.256,150,car,0.5665,1114.6,469.2,1275.2,591.5
6.256,150,car,0.5518,352.6,244.3,469.8,338.6
6.256,150,car,0.3665,1175.9,154.7,1220.5,186.8
6.673,160,car,0.6149,1179.4,200.3,1277.4,290.0
6.673,160,car,0.5745,1088.2,155.8,1188.7,236.1
6.673,160,car,0.3963,1176.1,154.7,1220.4,186.9
7.09,170,car,0.576,1179.3,197.9,1278.8,290.3
7.09,170,car,0.5246,1088.1,155.6,1187.7,236.7
7.09,170,car,0.3441,1176.0,154.4,1219.3,186.7
7.508,180,car,0.7099,402.1,29.6,505.2,121.4
7.508,180,car,0.5931,1086.5,156.0,1188.5,237.0
7.508,180,car,0.593,1180.2,201.3,1278.1,288.1
7.508,180,car,0.5785,702.3,299.0,826.7,406.5
7.508,180,truck,0.4236,702.0,299.7,826.3,406.9
7.508,180,car,0.316,1176.6,155.1,1219.7,186.8
7.925,190,car,0.6992,237.8,0.8,349.9,72.0
7.925,190,car,0.6658,1087.0,156.3,1190.2,235.7
7.925,190,car,0.5808,1180.0,200.2,1278.3,288.6
7.925,190,car,0.3314,1176.6,155.3,1219.5,186.4
8.342,200,car,0.6843,1086.8,156.6,1189.9,235.7
8.342,200,car,0.6443,1179.8,201.6,1278.6,288.8
8.342,200,car,0.5384,850.2,302.8,993.2,421.2
8.342,200,car,0.5035,177.5,204.4,305.5,327.4
8.342,200,car,0.3752,1176.6,155.1,1218.8,186.2
8.342,200,truck,0.3638,849.9,302.7,993.8,421.9
8.759,210,car,0.7847,489.4,54.4,597.3,130.5
8.759,210,car,0.7075,358.3,67.4,464.0,149.9
8.759,210,car,0.671,1086.6,156.6,1190.3,235.8
8.759,210,car,0.6173,1180.0,201.0,1279.0,289.1
8.759,210,car,0.5997,395.2,420.7,525.7,546.7
8.759,210,truck,0.503,395.2,419.9,525.7,546.8
8.759,210,car,0.4489,294.0,685.0,383.3,720.0
8.759,210,car,0.3742,689.7,521.7,807.4,587.5
8.759,210,car,0.3025,1176.4,155.3,1219.5,186.8
9.176,220,car,0.6386,1086.6,156.6,1190.4,235.7
9.176,220,car,0.5783,1179.9,201.5,1278.9,289.3
9.593,230,car,0.7187,797.8,274.1,935.9,383.3
9.593,230,car,0.663,1086.5,156.7,1190.2,235.9
9.593,230,car,0.6535,441.3,112.9,546.5,199.3
9.593,230,car,0.6043,1179.9,200.3,1279.1,289.1
9.593,230,truck,0.5299,325.1,374.9,436.7,494.4
9.593,230,car,0.46,324.2,375.1,436.5,493.9
9.593,230,car,0.3306,1176.4,155.3,1219.1,186.7
10.01,240,car,0.4687,1087.6,155.7,1190.6,234.1
10.01,240,car,0.4659,1101.5,237.3,1228.5,368.6
10.01,240,bus,0.3201,1100.9,237.3,1228.7,368.1
10.01,240,car,0.2684,1176.0,154.3,1218.0,185.3
10.427,250,car,0.6948,395.8,86.4,508.2,176.5
10.427,250,car,0.6514,933.8,364.5,1049.5,489.5
10.427,250,car,0.37,1086.7,156.2,1189.2,235.3
10.427,250,car,0.3025,395.1,85.6,551.7,180.4
10.427,250,car,0.29,321.5,624.0,449.3,718.8
10.844,260,car,0.7862,962.8,302.7,1086.7,402.4
10.844,260,car,0.7578,465.6,136.1,581.4,234.0
10.844,260,truck,0.5401,1009.5,511.1,1102.7,626.2
10.844,260,car,0.497,532.9,84.3,652.2,182.3
10.844,260,car,0.2825,321.7,623.9,449.7,719.0
10.844,260,person,0.278,645.3,298.3,671.3,342.3
10.844,260,car,0.2635,1087.7,155.9,1187.9,234.7
11.261,270,car,0.8186,464.9,135.9,583.7,233.1
11.261,270,car,0.7924,970.3,310.0,1094.3,409.2
11.261,270,car,0.6471,306.7,17.9,405.1,106.7
11.261,270,car,0.6025,590.3,121.1,710.2,225.4
11.261,270,car,0.4256,472.4,41.7,591.1,131.3
11.261,270,truck,0.4124,509.5,600.1,673.0,720.0
11.261,270,car,0.4103,1084.3,156.2,1188.8,235.7
11.261,270,car,0.2882,322.5,624.7,447.3,719.4
11.261,270,person,0.2793,794.4,247.6,815.0,294.3
11.261,270,car,0.2714,302.7,339.4,370.3,396.1
11.678,280,car,0.8435,466.0,137.0,583.8,232.9
11.678,280,car,0.7494,348.1,50.1,451.6,142.7
11.678,280,car,0.707,687.8,467.9,823.6,578.8
11.678,280,car,0.6304,590.3,121.5,709.9,224.9
11.678,280,car,0.5348,478.6,41.7,590.6,130.3
11.678,280,car,0.5101,267.7,1.0,385.1,73.0
11.678,280,car,0.4945,1091.9,156.4,1189.1,233.7
11.678,280,car,0.4704,1103.6,239.0,1213.1,329.1
11.678,280,car,0.4028,473.4,662.6,577.2,720.0
11.678,280,car,0.3429,111.2,154.9,236.9,249.4
11.678,280,car,0.3197,310.4,653.4,412.6,719.6
11.678,280,car,0.308,627.4,146.5,711.3,225.6
11.678,280,car,0.2912,1175.6,153.7,1219.7,186.0
11.678,280,car,0.262,713.0,468.7,821.1,550.8
12.095,290,car,0.8447,465.9,137.0,583.7,232.9
12.095,290,car,0.7527,347.6,48.8,451.6,141.9
12.095,290,car,0.7438,460.2,603.6,604.2,719.2
12.095,290,car,0.6556,590.3,121.6,710.2,225.1
12.095,290,car,0.5469,777.9,436.2,904.7,532.3
12.095,290,car,0.5269,973.6,491.5,1074.9,632.3
12.095,290,car,0.5162,479.9,41.8,590.7,130.4
12.095,290,truck,0.4778,777.4,436.1,904.5,533.8
12.095,290,car,0.4521,267.9,0.8,383.1,73.6
12.095,290,car,0.379,1089.1,155.8,1188.3,234.6
12.095,290,car,0.2986,604.6,143.4,711.7,225.8
12.513,300,car,0.8468,466.3,137.2,583.6,232.8
12.513,300,car,0.7473,347.4,48.5,451.2,141.6
12.513,300,car,0.6406,590.4,121.7,710.3,225.3
12.513,300,car,0.5768,782.0,408.9,928.4,522.6
12.513,300,truck,0.5169,1036.8,341.3,1152.7,464.8
12.513,300,car,0.5004,478.3,41.7,590.6,130.4
12.513,300,car,0.4352,268.3,0.9,382.1,73.5
12.93,310,car,0.8381,466.3,137.0,584.1,232.7
12.93,310,car,0.7547,347.2,48.7,451.1,141.7
12.93,310,car,0.718,161.4,75.3,265.7,168.1
12.93,310,car,0.6931,907.7,338.6,1036.4,444.2
12.93,310,car,0.6226,590.4,121.6,709.8,225.3
12.93,310,car,0.5529,594.6,507.6,738.0,622.2
12.93,310,car,0.5246,477.6,41.8,590.9,130.6
12.93,310,car,0.4567,150.2,183.7,260.2,295.0
12.93,310,car,0.4117,269.6,0.8,382.7,73.5
12.93,310,truck,0.3199,594.7,507.6,738.3,620.3
12.93,310,car,0.3044,615.3,147.0,711.2,225.9
12.93,310,car,0.2908,1092.0,156.3,1187.8,234.9
12.93,310,car,0.2508,301.4,328.9,370.7,396.6
13.347,320,car,0.828,466.3,137.2,583.3,232.3
13.347,320,car,0.7181,348.0,51.3,451.6,142.8
13.347,320,car,0.6334,370.3,254.5,494.0,361.3
13.347,320,car,0.6079,590.4,121.5,710.0,224.9
13.347,320,car,0.6055,1086.5,156.4,1189.2,236.3
13.347,320,car,0.5139,475.4,41.9,590.6,130.4
13.347,320,car,0.4145,269.4,4.8,365.9,73.8
13.347,320,car,0.3047,629.7,148.6,711.6,225.8
13.347,320,car,0.3038,301.0,323.9,370.1,397.2
13.347,320,car,0.2568,408.3,629.5,542.6,719.1
13.764,330,car,0.8148,466.1,137.2,583.2,232.4
13.764,330,car,0.7731,347.4,53.5,451.6,143.0
13.764,330,car,0.756,370.1,256.1,494.4,361.9
13.764,330,car,0.6011,590.4,121.5,709.4,224.8
13.764,330,car,0.5921,194.3,112.9,307.4,209.6
13.764,330,car,0.5897,614.1,510.9,774.8,647.9
13.764,330,car,0.5855,471.0,42.0,590.4,130.5
13.764,330,car,0.4707,149.7,183.6,259.3,292.1
13.764,330,car,0.4587,1085.8,155.7,1189.2,235.7
13.764,330,car,0.4545,268.7,4.0,362.0,73.9
13.764,330,truck,0.3887,613.5,511.6,774.4,647.2
13.764,330,car,0.3432,42.6,0.8,128.7,52.1
13.764,330,car,0.3401,299.6,320.6,371.2,397.2
13.764,330,car,0.2793,626.5,147.3,710.7,225.7
14.181,340,car,0.8565,555.7,204.8,681.5,307.3
14.181,340,car,0.8331,399.7,84.7,505.8,181.4
14.181,340,car,0.8201,450.0,320.6,578.4,438.4
14.181,340,car,0.7099,145.0,70.0,252.9,161.0
14.181,340,car,0.6838,673.3,184.7,801.0,286.1
14.181,340,car,0.6791,245.4,154.7,365.4,260.0
14.181,340,car,0.6557,303.6,345.7,435.8,453.4
14.181,340,car,0.6537,269.7,1.2,363.0,74.3
14.181,340,car,0.5889,472.1,47.5,597.5,136.4
14.181,340,car,0.5514,153.6,187.3,263.3,297.7
14.181,340,car,0.4562,1087.8,156.1,1188.9,235.3
14.181,340,car,0.2535,40.5,224.7,180.4,383.9
14.598,350,car,0.5984,915.6,441.2,1070.3,580.7
14.598,350,car,0.5925,520.9,171.4,651.7,267.3
14.598,350,car,0.555,400.6,459.0,507.7,613.3
14.598,350,car,0.5045,471.8,339.7,614.2,465.4
14.598,350,truck,0.4545,400.2,459.2,507.7,613.5
14.598,350,car,0.4135,1087.8,156.0,1188.9,235.6
14.598,350,car,0.3876,555.6,112.6,676.4,205.1
14.598,350,car,0.3872,277.5,179.1,394.4,286.0
14.598,350,truck,0.3776,807.5,267.4,973.7,392.3
14.598,350,truck,0.3567,915.3,440.6,1069.2,580.8
14.598,350,bus,0.3271,915.6,440.4,1068.8,581.4
14.598,350,bus,0.2614,277.7,179.4,394.0,285.1
15.015,360,car,0.7648,608.4,239.0,746.8,362.7
15.015,360,car,0.6938,427.2,302.6,562.4,432.3
15.015,360,car,0.6373,422.5,71.9,535.4,192.5
15.015,360,car,0.5352,1088.1,156.5,1188.8,234.8
15.015,360,bus,0.4825,665.1,158.7,825.7,300.5
15.015,360,car,0.3393,1176.1,156.1,1219.4,187.0
15.015,360,truck,0.3118,665.3,159.0,825.7,301.5
15.015,360,bus,0.2721,821.5,629.3,985.8,720.0
15.432,370,car,0.495,1087.7,155.9,1189.2,234.9
15.432,370,bus,0.4708,505.3,397.9,645.2,524.8
15.432,370,car,0.3881,505.6,398.0,644.8,523.4
15.432,370,truck,0.343,505.8,396.9,645.8,523.4
15.849,380,car,0.773,1147.0,507.5,1270.3,601.9
15.849,380,car,0.6256,355.7,234.7,475.8,351.1
15.849,380,car,0.4729,1087.1,156.5,1188.1,235.6
15.849,380,car,0.4235,744.0,303.2,883.7,427.1
15.849,380,truck,0.3836,743.8,304.2,884.1,427.4
15.849,380,bus,0.3586,355.7,235.8,476.0,351.9
15.849,380,bus,0.3302,744.1,304.0,884.8,428.4
15.849,380,car,0.2689,311.0,576.5,483.8,719.7
16.266,390,car,0.7418,863.5,312.3,1012.9,430.2
16.266,390,car,0.5283,881.2,439.3,1052.6,581.6
16.266,390,car,0.5191,1087.7,156.1,1189.0,235.3
16.683,400,car,0.829,1056.7,259.8,1186.9,358.7
16.683,400,car,0.5843,246.9,151.5,351.0,246.2
16.683,400,person,0.5129,316.2,511.9,343.0,579.5
16.683,400,car,0.4608,1087.5,156.3,1188.1,234.9
16.683,400,bus,0.4052,577.4,425.8,721.7,551.1
16.683,400,truck,0.3898,576.6,425.8,722.9,550.6
16.683,400,car,0.3706,576.9,425.9,722.4,550.0
16.683,400,car,0.341,1176.8,155.0,1220.2,186.1
17.1,410,car,0.8389,1042.9,264.6,1178.0,368.0
17.1,410,car,0.5971,571.6,121.6,687.8,207.0
17.1,410,car,0.4762,1086.5,156.4,1188.2,235.0
17.1,410,bus,0.4552,497.8,501.5,647.1,646.4
17.1,410,car,0.406,497.5,501.5,647.3,645.9
17.1,410,car,0.3863,342.5,31.6,455.5,112.6
17.1,410,car,0.363,1176.8,155.0,1219.6,185.7
17.1,410,car,0.3409,587.7,212.5,724.0,329.3
17.1,410,truck,0.2556,587.8,211.2,724.7,328.7
17.1,410,car,0.2554,341.4,32.6,492.4,117.5
17.518,420,car,0.8252,1042.9,264.8,1177.5,368.0
17.518,420,truck,0.5993,373.5,421.3,502.1,572.4
17.518,420,car,0.4715,1087.0,156.6,1188.3,234.9
17.518,420,car,0.3641,355.0,221.5,485.2,346.4
17.518,420,truck,0.3629,0.3,3.5,187.5,177.6
17.518,420,car,0.3543,1176.6,155.2,1219.0,185.9
17.518,420,bus,0.3053,1.6,4.3,186.0,178.9
17.518,420,truck,0.2545,354.1,221.4,539.0,349.1
17.935,430,car,0.8206,1042.9,264.2,1177.6,367.6
17.935,430,car,0.813,402.3,73.3,527.3,186.6
17.935,430,car,0.4904,1087.6,156.6,1188.1,235.0
17.935,430,car,0.3248,1176.4,155.0,1219.1,186.1
18.352,440,car,0.8486,1042.5,264.5,1177.1,368.0
18.352,440,car,0.6933,216.5,122.3,343.1,239.2
18.352,440,car,0.4952,1086.8,156.5,1187.7,234.9
18.352,440,car,0.3474,1176.4,154.5,1217.7,185.7
18.769,450,car,0.8035,1042.3,265.4,1177.8,367.8
18.769,450,car,0.5482,402.4,1.8,504.2,72.1
18.769,450,car,0.5162,536.1,175.0,696.9,279.3
18.769,450,car,0.5112,1015.2,404.2,1185.4,540.4
18.769,450,car,0.4827,1087.9,155.4,1187.7,235.1
18.769,450,car,0.2803,1176.2,154.6,1216.7,185.7
18.769,450,truck,0.2558,40.0,80.7,232.1,257.5
19.186,460,car,0.8428,1042.4,265.2,1176.1,368.1
19.186,460,car,0.4676,1088.0,155.8,1187.5,235.3
19.186,460,car,0.3786,152.3,103.3,260.3,186.1
19.186,460,truck,0.3698,1006.2,500.2,1184.3,657.8
19.186,460,bus,0.365,1004.7,499.7,1183.0,658.5
19.186,460,car,0.2831,1176.2,155.1,1216.7,186.3
19.603,470,car,0.8324,1042.5,265.1,1176.5,368.0
19.603,470,car,0.6612,193.3,106.8,306.5,201.2
19.603,470,car,0.6249,358.8,250.2,494.0,379.5
19.603,470,car,0.4632,1088.1,155.8,1187.4,235.4
19.603,470,car,0.4576,754.5,243.8,855.5,332.1
19.603,470,bus,0.3344,163.1,196.5,387.2,424.4
19.603,470,car,0.3172,413.2,13.8,500.2,87.5
19.603,470,car,0.3108,1176.2,155.0,1216.4,186.0
19.603,470,car,0.2829,39.3,225.3,186.0,382.8
19.603,470,car,0.2573,701.5,225.9,855.0,333.3
20.02,480,car,0.8356,1042.4,265.0,1176.8,368.0
20.02,480,car,0.7017,738.0,241.8,878.6,355.3
20.02,480,car,0.4598,951.8,488.0,1100.0,612.9
20.02,480,car,0.4573,1088.6,155.6,1187.7,235.1
20.02,480,truck,0.4513,952.4,488.4,1099.5,613.1
20.02,480,car,0.2969,1176.1,154.5,1217.0,186.6
20.437,490,car,0.8564,1042.1,264.9,1177.2,367.9
20.437,490,car,0.6974,459.2,325.0,599.7,443.4
20.437,490,car,0.6758,378.9,421.1,496.0,561.2
20.437,490,car,0.586,634.7,257.8,765.4,366.6
20.437,490,car,0.4915,1087.6,155.9,1187.7,234.8
20.437,490,car,0.3192,1176.1,154.8,1216.5,185.7
20.854,500,car,0.8482,1042.7,265.1,1177.1,368.2
20.854,500,car,0.636,535.7,412.2,644.0,519.5
20.854,500,car,0.4672,1088.2,155.6,1187.6,234.9
20.854,500,car,0.3147,1175.8,155.0,1216.8,185.2
20.854,500,car,0.2933,1223.6,256.1,1279.0,309.4
21.271,510,car,0.8403,1042.4,264.8,1176.7,368.4
21.271,510,car,0.3294,1223.1,256.4,1279.0,309.6
21.271,510,car,0.2703,1176.0,154.7,1216.1,185.4
21.688,520,car,0.8124,1042.7,265.1,1176.8,367.7
21.688,520,car,0.6006,741.1,331.4,897.0,458.7
21.688,520,car,0.4247,313.3,322.9,444.0,431.0
21.688,520,car,0.347,1223.5,256.6,1279.2,309.7
21.688,520,car,0.3083,1175.8,154.0,1216.4,184.8
21.688,520,car,0.2888,1088.2,155.4,1187.2,234.5
21.688,520,car,0.2815,331.4,2.9,472.3,78.0
21.688,520,bus,0.2551,741.5,331.2,897.0,459.4
22.105,530,car,0.8202,1042.5,265.3,1177.4,367.1
22.105,530,car,0.7245,392.2,94.5,521.1,203.0
22.105,530,car,0.3873,1088.5,155.7,1187.3,234.7
22.105,530,car,0.3381,1175.8,154.1,1216.3,184.6
22.105,530,car,0.3034,1223.2,256.8,1279.0,309.1
22.523,540,car,0.7957,942.1,317.6,1085.7,428.3
22.523,540,car,0.7803,471.2,64.4,597.5,155.6
22.523,540,car,0.575,520.6,186.6,661.9,301.9
22.523,540,car,0.5029,1088.0,155.9,1187.8,235.4
22.523,540,car,0.2939,452.1,407.0,506.6,450.2
22.94,550,car,0.7756,562.7,109.2,688.3,209.4
22.94,550,car,0.672,1019.9,278.2,1146.2,375.0
22.94,550,car,0.6665,477.6,159.2,617.1,270.9
22.94,550,car,0.5756,781.2,426.4,909.5,525.4
22.94,550,bus,0.4739,408.0,1.4,543.4,97.0
22.94,550,person,0.4318,638.1,300.2,662.6,353.5
22.94,550,truck,0.4152,407.3,1.1,543.4,96.8
22.94,550,truck,0.4087,780.3,425.8,911.0,527.5
22.94,550,person,0.351,636.8,299.2,697.4,353.5
22.94,550,car,0.3417,1089.8,156.4,1188.1,234.8
22.94,550,person,0.3188,596.6,402.1,619.3,460.1
22.94,550,person,0.3053,638.9,298.3,675.0,352.4
22.94,550,person,0.2827,596.3,402.9,629.7,459.8
22.94,550,person,0.2506,111.4,380.0,137.6,440.0
23.357,560,car,0.8039,357.7,60.8,480.5,153.9
23.357,560,car,0.7657,120.8,58.5,221.5,144.8
23.357,560,car,0.7485,475.2,152.3,612.6,269.7
23.357,560,car,0.6764,564.1,120.1,687.7,208.8
23.357,560,truck,0.5749,506.9,555.1,666.2,681.3
23.357,560,car,0.5482,1089.3,155.9,1188.8,235.6
23.357,560,car,0.529,506.3,555.6,666.7,682.2
23.357,560,bus,0.3141,444.5,0.0,586.5,123.6
23.357,560,car,0.3002,149.7,201.0,259.0,312.2
23.357,560,car,0.2836,445.1,1.5,585.8,123.8
23.357,560,person,0.2783,897.5,231.8,918.3,279.7
23.774,570,car,0.8059,364.3,69.0,485.9,161.5
23.774,570,car,0.7666,475.0,152.4,612.6,270.0
23.774,570,car,0.704,327.6,220.2,449.0,333.0
23.774,570,car,0.6852,564.7,107.1,689.0,209.3
23.774,570,car,0.5127,273.5,1.8,356.3,71.9
23.774,570,bus,0.3882,444.5,0.0,585.9,124.4
23.774,570,car,0.3052,1176.7,153.7,1219.9,187.1
23.774,570,car,0.2955,445.5,1.1,585.3,124.8
23.774,570,car,0.2911,1088.2,139.7,1190.5,235.5
24.191,580,car,0.7982,363.9,68.8,485.8,161.9
24.191,580,car,0.7727,475.0,152.7,612.7,269.8
24.191,580,car,0.7652,337.6,238.9,456.1,340.0
24.191,580,car,0.6459,562.5,104.9,688.9,209.5
24.191,580,car,0.501,1091.9,155.9,1188.6,234.3
24.191,580,car,0.477,273.7,2.1,356.1,72.6
24.191,580,bus,0.388,444.3,0.0,586.0,124.7
24.191,580,car,0.316,45.0,2.0,126.8,44.1
24.191,580,person,0.3016,999.7,199.2,1019.3,246.2
24.191,580,car,0.2617,445.5,1.3,585.3,125.0
24.608,590,car,0.8375,338.5,235.3,456.0,339.7
24.608,590,car,0.7965,363.9,69.0,485.8,161.8
24.608,590,car,0.7628,474.8,152.5,612.8,270.3
24.608,590,car,0.7294,235.6,134.4,342.5,234.2
24.608,590,car,0.6538,562.5,105.0,688.0,209.3
24.608,590,car,0.4942,274.3,1.1,354.6,71.9
24.608,590,bus,0.4695,444.5,0.0,585.9,124.8
24.608,590,car,0.3653,1087.3,155.2,1189.3,234.5
24.608,590,bus,0.262,41.1,226.0,175.4,383.5
24.608,590,car,0.2501,445.8,1.5,585.2,125.2
25.025,600,car,0.8279,338.6,236.2,455.7,339.8
